"","Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state","hiddenstate","hiddenNstate","hiddenTstate","consistance"
"3382",3,0,0.9,24,0,-2.30258509299405,11,1,1,0,FALSE
"3383",1,0,0.9,15,0,-2.30258509299405,1,1,1,0,TRUE
"3384",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3385",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3386",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3387",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3388",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3389",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3390",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3391",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3392",2,0,0.9,22,0,-2.30258509299405,6,1,1,0,FALSE
"3393",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3394",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3395",3,0,0.9,30,0,-2.30258509299405,11,1,1,0,FALSE
"3396",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3397",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3398",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3399",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3400",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3401",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3402",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3403",1,0,0.9,8,0,-2.30258509299405,1,1,1,0,TRUE
"3404",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3405",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3406",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3407",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3408",3,0,0.9,39,0,-2.30258509299405,11,1,1,0,FALSE
"3409",3,0,0.9,28,0,-2.30258509299405,11,1,1,0,FALSE
"3410",1,0,0.9,15,0,-2.30258509299405,1,1,1,0,TRUE
"3411",2,0,0.9,24,0,-2.30258509299405,6,1,1,0,FALSE
"3412",3,0,0.9,36,0,-2.30258509299405,11,1,1,0,FALSE
"3413",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3414",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3415",3,0,0.9,34,0,-2.30258509299405,11,1,1,0,FALSE
"3416",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3417",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3418",3,0,0.9,27,0,-2.30258509299405,11,1,1,0,FALSE
"3419",3,0,0.9,23,0,-2.30258509299405,11,1,1,0,FALSE
"3420",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3421",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3422",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3423",3,0,0.9,27,0,-2.30258509299405,11,1,1,0,FALSE
"3424",1,0,0.9,5,0,-2.30258509299405,1,1,1,0,TRUE
"3425",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3426",3,0,0.9,28,0,-2.30258509299405,11,1,1,0,FALSE
"3427",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3428",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3429",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3430",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3431",1,0,0.9,6,0,-2.30258509299405,1,1,1,0,TRUE
"3432",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3433",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3434",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3435",3,0,0.9,22,0,-2.30258509299405,11,1,1,0,FALSE
"3436",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3437",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3438",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3439",2,0,0.9,27,0,-2.30258509299405,6,1,1,0,FALSE
"3440",3,0,0.9,21,0,-2.30258509299405,11,1,1,0,FALSE
"3441",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3442",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3443",2,0,0.9,15,0,-2.30258509299405,6,1,1,0,FALSE
"3444",3,0,0.9,23,0,-2.30258509299405,11,1,1,0,FALSE
"3445",2,0,0.9,22,0,-2.30258509299405,6,1,1,0,FALSE
"3446",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3447",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3448",3,0,0.9,39,0,-2.30258509299405,11,1,1,0,FALSE
"3449",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3450",3,0,0.9,39,0,-2.30258509299405,11,1,1,0,FALSE
"3451",2,0,0.9,11,0,-2.30258509299405,6,1,1,0,FALSE
"3452",1,0,0.9,6,0,-2.30258509299405,1,1,1,0,TRUE
"3453",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3454",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3455",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3456",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3457",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3458",2,0,0.9,11,0,-2.30258509299405,6,1,1,0,FALSE
"3459",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3460",3,0,0.9,17,0,-2.30258509299405,11,1,1,0,FALSE
"3461",1,0,0.9,8,0,-2.30258509299405,1,1,1,0,TRUE
"3462",3,0,0.9,18,0,-2.30258509299405,11,1,1,0,FALSE
"3463",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3464",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3465",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3466",3,0,0.9,39,0,-2.30258509299405,11,1,1,0,FALSE
"3467",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3468",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3469",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3470",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3471",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3472",3,0,0.9,25,0,-2.30258509299405,11,1,1,0,FALSE
"3473",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3474",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3475",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3476",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3477",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3478",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3479",3,0,0.9,37,0,-2.30258509299405,11,1,1,0,FALSE
"3480",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3481",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3482",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3483",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3484",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3485",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3486",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3487",2,0,0.9,15,0,-2.30258509299405,6,1,1,0,FALSE
"3488",1,0,0.9,4,0,-2.30258509299405,1,1,1,0,TRUE
"3489",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3490",3,0,0.9,20,0,-2.30258509299405,11,1,1,0,FALSE
"3491",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3492",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3493",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3494",3,0,0.9,34,0,-2.30258509299405,11,1,1,0,FALSE
"3495",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3496",1,0,0.9,6,0,-2.30258509299405,1,1,1,0,TRUE
"3497",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3498",3,0,0.9,35,0,-2.30258509299405,11,1,1,0,FALSE
"3499",2,0,0.9,26,0,-2.30258509299405,6,1,1,0,FALSE
"3500",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3501",2,0,0.9,15,0,-2.30258509299405,6,1,1,0,FALSE
"3502",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3503",3,0,0.9,28,0,-2.30258509299405,11,1,1,0,FALSE
"3504",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3505",2,0,0.9,26,0,-2.30258509299405,6,1,1,0,FALSE
"3506",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3507",3,0,0.9,23,0,-2.30258509299405,11,1,1,0,FALSE
"3508",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3509",3,0,0.9,24,0,-2.30258509299405,11,1,1,0,FALSE
"3510",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3511",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3512",2,0,0.9,28,0,-2.30258509299405,6,1,1,0,FALSE
"3513",3,0,0.9,22,0,-2.30258509299405,11,1,1,0,FALSE
"3514",2,0,0.9,26,0,-2.30258509299405,6,1,1,0,FALSE
"3515",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3516",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3517",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3518",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3519",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3520",3,0,0.9,34,0,-2.30258509299405,11,1,1,0,FALSE
"3521",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3522",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3523",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3524",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3525",3,0,0.9,30,0,-2.30258509299405,11,1,1,0,FALSE
"3526",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3527",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3528",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3529",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3530",1,0,0.9,8,0,-2.30258509299405,1,1,1,0,TRUE
"3531",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3532",3,0,0.9,35,0,-2.30258509299405,11,1,1,0,FALSE
"3533",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3534",2,0,0.9,14,0,-2.30258509299405,6,1,1,0,FALSE
"3535",1,0,0.9,6,0,-2.30258509299405,1,1,1,0,TRUE
"3536",3,0,0.9,25,0,-2.30258509299405,11,1,1,0,FALSE
"3537",2,0,0.9,14,0,-2.30258509299405,6,1,1,0,FALSE
"3538",3,0,0.9,22,0,-2.30258509299405,11,1,1,0,FALSE
"3539",3,0,0.9,36,0,-2.30258509299405,11,1,1,0,FALSE
"3540",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3541",3,0,0.9,38,0,-2.30258509299405,11,1,1,0,FALSE
"3542",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3543",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3544",3,0,0.9,35,0,-2.30258509299405,11,1,1,0,FALSE
"3545",1,0,0.9,6,0,-2.30258509299405,1,1,1,0,TRUE
"3546",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3547",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3548",2,0,0.9,29,0,-2.30258509299405,6,1,1,0,FALSE
"3549",1,0,0.9,17,0,-2.30258509299405,1,1,1,0,TRUE
"3550",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3551",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3552",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3553",3,0,0.9,38,0,-2.30258509299405,11,1,1,0,FALSE
"3554",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3555",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3556",3,0,0.9,22,0,-2.30258509299405,11,1,1,0,FALSE
"3557",1,0,0.9,2,0,-2.30258509299405,1,1,1,0,TRUE
"3558",1,0,0.9,17,0,-2.30258509299405,1,1,1,0,TRUE
"3559",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3560",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3561",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3562",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3563",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3564",3,0,0.9,34,0,-2.30258509299405,11,1,1,0,FALSE
"3565",1,0,0.9,17,0,-2.30258509299405,1,1,1,0,TRUE
"3566",2,0,0.9,28,0,-2.30258509299405,6,1,1,0,FALSE
"3567",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3568",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3569",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3570",3,0,0.9,23,0,-2.30258509299405,11,1,1,0,FALSE
"3571",2,0,0.9,27,0,-2.30258509299405,6,1,1,0,FALSE
"3572",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3573",3,0,0.9,30,0,-2.30258509299405,11,1,1,0,FALSE
"3574",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3575",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3576",3,0,0.9,30,0,-2.30258509299405,11,1,1,0,FALSE
"3577",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3578",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3579",1,0,0.9,5,0,-2.30258509299405,1,1,1,0,TRUE
"3580",2,0,0.9,26,0,-2.30258509299405,6,1,1,0,FALSE
"3581",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3582",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3583",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3584",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3585",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3586",3,0,0.9,24,0,-2.30258509299405,11,1,1,0,FALSE
"3587",2,0,0.9,27,0,-2.30258509299405,6,1,1,0,FALSE
"3588",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3589",2,0,0.9,26,0,-2.30258509299405,6,1,1,0,FALSE
"3590",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3591",3,0,0.9,36,0,-2.30258509299405,11,1,1,0,FALSE
"3592",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3593",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3594",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3595",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3596",3,0,0.9,28,0,-2.30258509299405,11,1,1,0,FALSE
"3597",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3598",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3599",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3600",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3601",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3602",3,0,0.9,22,0,-2.30258509299405,11,1,1,0,FALSE
"3603",1,0,0.9,15,0,-2.30258509299405,1,1,1,0,TRUE
"3604",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3605",2,0,0.9,11,0,-2.30258509299405,6,1,1,0,FALSE
"3606",3,0,0.9,36,0,-2.30258509299405,11,1,1,0,FALSE
"3607",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3608",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3609",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3610",3,0,0.9,24,0,-2.30258509299405,11,1,1,0,FALSE
"3611",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3612",1,0,0.9,8,0,-2.30258509299405,1,1,1,0,TRUE
"3613",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3614",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3615",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3616",3,0,0.9,30,0,-2.30258509299405,11,1,1,0,FALSE
"3617",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3618",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3619",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3620",1,0,0.9,8,0,-2.30258509299405,1,1,1,0,TRUE
"3621",2,0,0.9,22,0,-2.30258509299405,6,1,1,0,FALSE
"3622",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3623",2,0,0.9,24,0,-2.30258509299405,6,1,1,0,FALSE
"3624",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3625",2,0,0.9,12,0,-2.30258509299405,6,1,1,0,FALSE
"3626",1,0,0.9,5,0,-2.30258509299405,1,1,1,0,TRUE
"3627",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3628",1,0,0.9,15,0,-2.30258509299405,1,1,1,0,TRUE
"3629",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3630",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3631",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3632",2,0,0.9,15,0,-2.30258509299405,6,1,1,0,FALSE
"3633",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3634",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3635",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3636",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3637",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3638",2,0,0.9,14,0,-2.30258509299405,6,1,1,0,FALSE
"3639",1,0,0.9,8,0,-2.30258509299405,1,1,1,0,TRUE
"3640",3,0,0.9,27,0,-2.30258509299405,11,1,1,0,FALSE
"3641",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3642",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3643",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3644",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3645",3,0,0.9,28,0,-2.30258509299405,11,1,1,0,FALSE
"3646",2,0,0.9,26,0,-2.30258509299405,6,1,1,0,FALSE
"3647",3,0,0.9,35,0,-2.30258509299405,11,1,1,0,FALSE
"3648",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3649",2,0,0.9,9,0,-2.30258509299405,6,1,1,0,FALSE
"3650",3,0,0.9,30,0,-2.30258509299405,11,1,1,0,FALSE
"3651",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3652",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3653",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3654",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3655",3,0,0.9,33,0,-2.30258509299405,11,1,1,0,FALSE
"3656",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3657",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3658",3,0,0.9,41,0,-2.30258509299405,11,1,1,0,FALSE
"3659",1,0,0.9,16,0,-2.30258509299405,1,1,1,0,TRUE
"3660",3,0,0.9,30,0,-2.30258509299405,11,1,1,0,FALSE
"3661",2,0,0.9,13,0,-2.30258509299405,6,1,1,0,FALSE
"3662",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3663",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3664",3,0,0.9,34,0,-2.30258509299405,11,1,1,0,FALSE
"3665",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3666",3,0,0.9,23,0,-2.30258509299405,11,1,1,0,FALSE
"3667",2,0,0.9,30,0,-2.30258509299405,6,1,1,0,FALSE
"3668",1,0,0.9,16,0,-2.30258509299405,1,1,1,0,TRUE
"3669",3,0,0.9,25,0,-2.30258509299405,11,1,1,0,FALSE
"3670",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3671",3,0,0.9,37,0,-2.30258509299405,11,1,1,0,FALSE
"3672",1,0,0.9,5,0,-2.30258509299405,1,1,1,0,TRUE
"3673",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3674",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3675",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3676",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3677",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3678",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3679",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3680",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3681",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3682",2,0,0.9,24,0,-2.30258509299405,6,1,1,0,FALSE
"3683",1,0,0.9,6,0,-2.30258509299405,1,1,1,0,TRUE
"3684",1,0,0.9,15,0,-2.30258509299405,1,1,1,0,TRUE
"3685",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3686",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3687",1,0,0.9,18,0,-2.30258509299405,1,1,1,0,TRUE
"3688",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3689",2,0,0.9,24,0,-2.30258509299405,6,1,1,0,FALSE
"3690",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3691",2,0,0.9,15,0,-2.30258509299405,6,1,1,0,FALSE
"3692",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3693",3,0,0.9,21,0,-2.30258509299405,11,1,1,0,FALSE
"3694",3,0,0.9,23,0,-2.30258509299405,11,1,1,0,FALSE
"3695",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3696",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3697",2,0,0.9,16,0,-2.30258509299405,6,1,1,0,FALSE
"3698",3,0,0.9,35,0,-2.30258509299405,11,1,1,0,FALSE
"3699",1,0,0.9,13,0,-2.30258509299405,1,1,1,0,TRUE
"3700",1,0,0.9,14,0,-2.30258509299405,1,1,1,0,TRUE
"3701",2,0,0.9,17,0,-2.30258509299405,6,1,1,0,FALSE
"3702",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3703",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3704",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3705",1,0,0.9,8,0,-2.30258509299405,1,1,1,0,TRUE
"3706",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3707",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3708",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3709",2,0,0.9,22,0,-2.30258509299405,6,1,1,0,FALSE
"3710",2,0,0.9,20,0,-2.30258509299405,6,1,1,0,FALSE
"3711",3,0,0.9,34,0,-2.30258509299405,11,1,1,0,FALSE
"3712",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3713",3,0,0.9,28,0,-2.30258509299405,11,1,1,0,FALSE
"3714",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3715",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3716",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3717",3,0,0.9,26,0,-2.30258509299405,11,1,1,0,FALSE
"3718",2,0,0.9,14,0,-2.30258509299405,6,1,1,0,FALSE
"3719",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3720",2,0,0.9,11,0,-2.30258509299405,6,1,1,0,FALSE
"3721",3,0,0.9,28,0,-2.30258509299405,11,1,1,0,FALSE
"3722",3,0,0.9,37,0,-2.30258509299405,11,1,1,0,FALSE
"3723",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3724",2,0,0.9,23,0,-2.30258509299405,6,1,1,0,FALSE
"3725",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3726",1,0,0.9,11,0,-2.30258509299405,1,1,1,0,TRUE
"3727",2,0,0.9,22,0,-2.30258509299405,6,1,1,0,FALSE
"3728",3,0,0.9,29,0,-2.30258509299405,11,1,1,0,FALSE
"3729",2,0,0.9,22,0,-2.30258509299405,6,1,1,0,FALSE
"3730",2,0,0.9,25,0,-2.30258509299405,6,1,1,0,FALSE
"3731",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3732",3,0,0.9,22,0,-2.30258509299405,11,1,1,0,FALSE
"3733",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3734",3,0,0.9,35,0,-2.30258509299405,11,1,1,0,FALSE
"3735",3,0,0.9,32,0,-2.30258509299405,11,1,1,0,FALSE
"3736",1,0,0.9,9,0,-2.30258509299405,1,1,1,0,TRUE
"3737",2,0,0.9,11,0,-2.30258509299405,6,1,1,0,FALSE
"3738",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
"3739",2,0,0.9,21,0,-2.30258509299405,6,1,1,0,FALSE
"3740",1,0,0.9,7,0,-2.30258509299405,1,1,1,0,TRUE
"3741",2,0,0.9,26,0,-2.30258509299405,6,1,1,0,FALSE
"3742",2,0,0.9,15,0,-2.30258509299405,6,1,1,0,FALSE
"3743",2,0,0.9,19,0,-2.30258509299405,6,1,1,0,FALSE
"3744",3,0,0.9,31,0,-2.30258509299405,11,1,1,0,FALSE
"3745",1,0,0.9,12,0,-2.30258509299405,1,1,1,0,TRUE
"3746",2,0,0.9,18,0,-2.30258509299405,6,1,1,0,FALSE
"3747",1,0,0.9,10,0,-2.30258509299405,1,1,1,0,TRUE
